116-C	1	a	A boxer would never punch in a boxing match.<eol>.A boxer needs to punch in a boxing match to score points and win. A referee makes them punch.
117-A	1	a	There was a person drinking sulfuric acid.<eol>.People do not drink sulfuric acid because it would kill them.
117-B	0	a	There was a person drinking sulfuric acid.<eol>.Sulfuric acid does not quench thirst.
117-C	0	a	There was a person drinking sulfuric acid.<eol>.A person would not drink sulfuric acid because it tastes bitter.
118-A	0	a	She drank a cup of tires.<eol>.Tires are made of rubber, cups are made of glass.
118-B	0	a	She drank a cup of tires.<eol>.Cups cannot drive tires.
118-C	1	a	She drank a cup of tires.<eol>.Tires cannot be drunk.
119-A	0	a	He was changing tv channels with screwdriver<eol>.Screwdriver's battery drained up
119-B	1	a	He was changing tv channels with screwdriver<eol>.Screwdriver is a passive mechanical tool
119-C	0	a	He was changing tv channels with screwdriver<eol>.He did not have screwdriver at home
120-A	0	a	The giraffe swam through the ocean<eol>.The whale is much larger than a giraffe
120-B	0	a	The giraffe swam through the ocean<eol>.The whale not walk as well as a giraffe
120-C	1	a	The giraffe swam through the ocean<eol>.The whale can swim much better than a giraffe
121-A	0	a	He moved a city to his belongings<eol>.Belongings can get quite numerous while a city can be only one entity.
121-B	1	a	He moved a city to his belongings<eol>.A city is too big to fit into whatever belongings the person has.
121-C	0	a	He moved a city to his belongings<eol>.There are plenty of options of places to go in a city
122-A	0	a	he put the ice cream in the closet<eol>.ice cream is usually liquid while closets are solid
122-B	0	a	he put the ice cream in the closet<eol>.an ice cream cannot feed a closet
122-C	1	a	he put the ice cream in the closet<eol>.ice cream would easily melt in a closet
123-A	1	a	The people were full of planes<eol>.Planes are much bigger than people
123-B	0	a	The people were full of planes<eol>.planes can fly while people cannot
123-C	0	a	The people were full of planes<eol>.people cannot eat planes
124-A	1	a	She went to the shop to buy hands<eol>.You can't buy hands from a shop.
124-B	0	a	She went to the shop to buy hands<eol>.You can't eat a hand.
124-C	0	a	She went to the shop to buy hands<eol>.Hands won't fit in a shopping basket.
125-A	0	a	He took the curb to the trash.<eol>.Curbs are usually where you put the trash.
125-B	1	a	He took the curb to the trash.<eol>.You can't take a curb from it's spot.
125-C	0	a	He took the curb to the trash.<eol>.Curbs are where waste management receives all trash.
126-A	0	a	Alice lit a rock at night<eol>.Candle and rock cannot be seen at night
126-B	0	a	Alice lit a rock at night<eol>.Rock and candle have got the same size
126-C	1	a	Alice lit a rock at night<eol>.Rocks cannot be lit easily
127-A	0	a	She flew on a pizza.<eol>.Pizzas have many different toppings
127-B	0	a	She flew on a pizza.<eol>.Pizza toppings would stick to your butt if you sat on them.
127-C	1	a	She flew on a pizza.<eol>.Pizzas do not have engines to be flown.
128-A	0	a	A musician can perform a surgery<eol>.both musicians and surgeries involve instruments
128-B	0	a	A musician can perform a surgery<eol>.some musicians have surgeries performed on them
128-C	1	a	A musician can perform a surgery<eol>.only a qualified surgeon can perform a surgery
129-A	0	a	She brushed her teeth with a truck.<eol>.Trucks are usually black while the teeth are white.
129-B	1	a	She brushed her teeth with a truck.<eol>.A truck is bigger than a tooth.
129-C	0	a	She brushed her teeth with a truck.<eol>.A truck cannot brush its teeth.
130-A	1	a	The house entered the man<eol>.the house is bigger than the man
130-B	0	a	The house entered the man<eol>.the house is not the man
130-C	0	a	The house entered the man<eol>.the house will not eat in the man
131-A	0	a	He put a whale on the shelf.<eol>.A whale is white while the shelf is brown.
131-B	1	a	He put a whale on the shelf.<eol>.A whale is too large to fit on a shelf.
131-C	0	a	He put a whale on the shelf.<eol>.A whale cannot smell a shelf.
132-A	0	a	Jill ate the wizard in her book.<eol>.Wizards are too large to be eaten by humans.
132-B	0	a	Jill ate the wizard in her book.<eol>.Book wizards are not edible like regular wizards.
132-C	1	a	Jill ate the wizard in her book.<eol>.You cannot eat wizards.
133-A	0	a	He travels by a laptop to reach the office.<eol>.Laptop needs drivers to run the software.
133-B	1	a	He travels by a laptop to reach the office.<eol>.Laptop is not a vehicle which can be driven.
133-C	0	a	He travels by a laptop to reach the office.<eol>.Driving simulation can be shown on the laptop.
134-A	1	a	He buys a book to eat.<eol>.Book is not eatable.
134-B	0	a	He buys a book to eat.<eol>.The pages of book are made from trees.
134-C	0	a	He buys a book to eat.<eol>.Rodents feed on book.
135-A	0	a	The table melts at room temperature.<eol>.Tables are always square or round while the ice is wet.
135-B	0	a	The table melts at room temperature.<eol>.Tables do not freeze in the fridge.
135-C	1	a	The table melts at room temperature.<eol>.A table does not melt at room temperature.
136-A	0	a	He walked to mars<eol>.Mars is larger than a store
136-B	0	a	He walked to mars<eol>.Mars is a red color
136-C	1	a	He walked to mars<eol>.Mars is another planet
137-A	0	a	He lifted a tractor with his hands.<eol>.Tractors are always yellow while tambourines are wooden.
137-B	1	a	He lifted a tractor with his hands.<eol>.A tractor is too heavy to lift with its hands.
137-C	0	a	He lifted a tractor with his hands.<eol>.A tractor cannot touch a tambourine.
138-A	0	a	Dwight cut down a mountain<eol>.Trees are much more common than mountains
138-B	0	a	Dwight cut down a mountain<eol>.Trees grow faster than mountains
138-C	1	a	Dwight cut down a mountain<eol>.Mountains are much larger than trees
139-A	1	a	he swam in the lava<eol>.lava is too hot to swim in it
139-B	0	a	he swam in the lava<eol>.lava is red and he doesn't like red
139-C	0	a	he swam in the lava<eol>.he doesn't like the smell of lava
140-A	1	a	He put a horse in his wallet.<eol>.A horse is much larger than a wallet.
140-B	0	a	He put a horse in his wallet.<eol>.Horses are usually brown while wallets are red.
140-C	0	a	He put a horse in his wallet.<eol>.A horse does not use a wallet.
141-A	0	a	The woman wrote down the story with a spoon on paper<eol>.A spoon is about the same size as a pencil.
141-B	0	a	The woman wrote down the story with a spoon on paper<eol>.A spoon is harder than all paper
141-C	1	a	The woman wrote down the story with a spoon on paper<eol>.A person can't write down something with a spoon.
142-A	0	a	she ate a brick<eol>.bricks are not tasty
142-B	0	a	she ate a brick<eol>.bricks are too red to be eaten
142-C	1	a	she ate a brick<eol>.bricks cannot be eaten
143-A	1	a	Swords use me<eol>.A sword is not alive
143-B	0	a	Swords use me<eol>.A sword is made of metal
143-C	0	a	Swords use me<eol>.I am human
144-A	0	a	Geralt flies his car every day<eol>.There are cars with spoilers
144-B	0	a	Geralt flies his car every day<eol>.Airplanes and cars have got motors.
144-C	1	a	Geralt flies his car every day<eol>.Cars have wheels and cannot fly
145-A	0	a	She needed to call her mother but she could not find her car keys<eol>.car keys are sharp and could scratch your phone screen
145-B	1	a	She needed to call her mother but she could not find her car keys<eol>.car keys are for locking or unlocking the car rather than calling people
145-C	0	a	She needed to call her mother but she could not find her car keys<eol>.car keys are not used for locking the house
146-A	1	a	He served a globe for dinner<eol>.Globes are made of materials you cannot eat
146-B	0	a	He served a globe for dinner<eol>.Globes are more accurate than maps for the the north and south pole
146-C	0	a	He served a globe for dinner<eol>.Globes can break and would be dangerous to carry to the dinner table.
147-A	0	a	He went to  beauty parlour because he feels hungry<eol>.The beauty parlour has only scissors, chair and mirror which can't be ate by him
147-B	1	a	He went to  beauty parlour because he feels hungry<eol>.beauty parlour does not provide food for your hunger
147-C	0	a	He went to  beauty parlour because he feels hungry<eol>.There are different type of restaurant and food to eat to overcome his hunger
148-A	0	a	The Piano was hit<eol>.The piano didn't have drums
148-B	0	a	The Piano was hit<eol>.The piano was closed
148-C	1	a	The Piano was hit<eol>.The piano is an instrument we play, not hit
149-A	0	a	today will be 30 hours<eol>.one day is made up of 24 hours while 30 hours is made up of 1 day and 6 hours
149-B	1	a	today will be 30 hours<eol>.One day is only 24 hours
149-C	0	a	today will be 30 hours<eol>.30 hours don't fit in 1 day
150-A	1	a	A cup is for holding a gas you plan to drink.<eol>.You can not drink gas.
150-B	0	a	A cup is for holding a gas you plan to drink.<eol>.Gas doesn't fit into cups.
150-C	0	a	A cup is for holding a gas you plan to drink.<eol>.Only liquids can go into cups.
151-A	0	a	I dress a lion<eol>.A lion is a mammal
151-B	0	a	I dress a lion<eol>.A lion eats meal
151-C	1	a	I dress a lion<eol>.A lion is a wild animal
152-A	1	a	He threw an anvil into the basket.<eol>.An anvil is too heavy to throw in a basket.
152-B	0	a	He threw an anvil into the basket.<eol>.Anvils are usually black while the baskets are white.
152-C	0	a	He threw an anvil into the basket.<eol>.Anvils do not play ball in the basket.
153-A	0	a	I like to eat cooked ice cream<eol>.Ice cream melts when cooking non eggs
153-B	0	a	I like to eat cooked ice cream<eol>.ice creams don't cook
153-C	1	a	I like to eat cooked ice cream<eol>.Ice creams are for taking not for cooking
154-A	0	a	He ate a crane.<eol>.Cranes are always metal while the barbecue is red.
154-B	1	a	He ate a crane.<eol>.A crane and made of metal is not fit for eating.
154-C	0	a	He ate a crane.<eol>.A crane cannot eat barbecue.
155-A	1	a	He danced on the spoon<eol>.Spoon is an utensil
155-B	0	a	He danced on the spoon<eol>.Spoon is not flat
155-C	0	a	He danced on the spoon<eol>.He does not like spoon
156-A	1	a	A landscape is a painting or a photograph which focuses on the face of a person<eol>.landscapes portray land rather than individual people
156-B	0	a	A landscape is a painting or a photograph which focuses on the face of a person<eol>.Any landscape can be captured in a painting or a photograph
156-C	0	a	A landscape is a painting or a photograph which focuses on the face of a person<eol>.painting the face of a person requires some skill
157-A	0	a	The child ate mud off of his face.<eol>.Children do not play in the mud.
157-B	1	a	The child ate mud off of his face.<eol>.Humans do not eat mud.
157-C	0	a	The child ate mud off of his face.<eol>.Children are allergic to mud.
158-A	0	a	A man defrosted a chicken using a lighter.<eol>.A lighter flame is too hot to defrost a chicken with.
158-B	1	a	A man defrosted a chicken using a lighter.<eol>.You can not defrost a chicken using a lighter because the heat generated is too small and focuses on only one part of the chicken.
158-C	0	a	A man defrosted a chicken using a lighter.<eol>.A lighter breaks very easily and cannot maintain the flame long enough to defrost.
159-A	0	a	He was walking on the water.<eol>.Water can be displaced by the mans body mass.
159-B	1	a	He was walking on the water.<eol>.Water has no solid surface to hold someone above it.
159-C	0	a	He was walking on the water.<eol>.Water cannot be stopped.
160-A	1	a	A shark interviews a fish.<eol>.Sharks and fish do not talk.
160-B	0	a	A shark interviews a fish.<eol>.Sharks are bigger than fish.
160-C	0	a	A shark interviews a fish.<eol>.There are more letters in the word shark than fish.
161-A	0	a	She lifted a tractor.<eol>.Tractors are often black while chairs are green.
161-B	0	a	She lifted a tractor.<eol>.A tractor cannot sit in the chair.
161-C	1	a	She lifted a tractor.<eol>.A tractor is too heavy for one person.
162-A	0	a	She makes a call by the stove.<eol>.The stove is hot and the phone is cold.
162-B	1	a	She makes a call by the stove.<eol>.The stove is for cooking.
162-C	0	a	She makes a call by the stove.<eol>.The stove rings and does not vibrate.
163-A	0	a	The sun shines bright in the night<eol>.The sun is only by day, the night appears the moon
163-B	0	a	The sun shines bright in the night<eol>.There can be no sun in the day
163-C	1	a	The sun shines bright in the night<eol>.The sun does not appear at night
164-A	0	a	The book eats<eol>.The book is made of paper
